shipment_id,vaccine_type,transport_mode,route,temperature_avg_c,temperature_max_c,temperature_min_c,humidity_pct,vibration_g,door_open_count,transit_duration_hrs,power_outage_mins,temp_excursion,temp_excursion_duration_mins,cold_chain_failure
SHP-01636,COVID-19-mRNA,Road,Bengaluru-Pune,6.17,7.72,5.35,62.83,0.1203,2,31.38,0.01,0,0.0,0
SHP-01637,Polio,Sea,Jaipur-Hyderabad,4.4,4.89,4.19,40.52,0.3804,6,65.1,5.03,0,0.0,0
SHP-01638,COVID-19-mRNA,Road,Bengaluru-Pune,4.23,4.87,3.41,71.84,0.0504,1,15.37,7.8,0,0.0,0
SHP-01639,Rotavirus,Air,Jaipur-Hyderabad,3.72,5.46,2.77,50.7,0.4829,4,29.66,1.64,0,0.0,0
SHP-01640,Rotavirus,Road,Delhi-Mumbai,0.38,0.6,0.23,77.29,1.4413,7,52.06,0.62,1,44.6,1
SHP-01641,Hepatitis-B,Rail,Jaipur-Hyderabad,8.85,8.97,8.12,72.28,0.6413,3,63.62,0.12,1,95.35,0
SHP-01642,Influenza,Rail,Jaipur-Hyderabad,1.65,2.68,1.21,53.94,0.1207,3,27.29,0.39,1,55.69,0
SHP-01643,Hepatitis-B,Road,Bengaluru-Pune,0.6,2.29,0.11,47.81,1.7726,6,43.04,3.92,1,113.04,0
SHP-01644,Hepatitis-B,Rail,Delhi-Mumbai,3.47,5.88,2.79,56.95,0.1834,6,6.78,9.14,0,0.0,0
SHP-01645,COVID-19-mRNA,Road,Lucknow-Ahmedabad,1.6,2.92,0.73,53.2,0.2869,4,30.48,0.33,1,92.16,0
SHP-01646,Influenza,Road,Lucknow-Ahmedabad,3.87,6.75,2.51,50.98,0.3447,3,27.84,0.6,0,0.0,0
SHP-01647,COVID-19-mRNA,Rail,Lucknow-Ahmedabad,5.72,5.73,5.21,38.42,2.3399,5,61.6,0.03,0,0.0,0
SHP-01648,Influenza,Rail,Delhi-Mumbai,6.49,9.04,4.59,49.85,0.0357,2,10.88,1.66,1,103.39,0
SHP-01649,Influenza,Road,Chennai-Kolkata,6.04,6.92,5.29,43.9,0.5966,1,10.1,12.71,0,0.0,0
SHP-01650,Influenza,Rail,Delhi-Mumbai,3.24,4.36,3.02,60.52,0.2247,2,35.22,1.62,0,0.0,0
SHP-01651,COVID-19-mRNA,Air,Bengaluru-Pune,4.12,4.19,3.69,64.91,0.0408,3,32.89,2.91,0,0.0,0
SHP-01652,Polio,Rail,Jaipur-Hyderabad,5.02,5.25,3.54,62.41,1.3669,3,16.66,0.99,0,0.0,0
SHP-01653,COVID-19-mRNA,Road,Jaipur-Hyderabad,-0.39,1.92,-1.8,58.42,0.4456,4,23.38,0.62,1,70.76,1
SHP-01654,Polio,Air,Bengaluru-Pune,5.43,8.82,4.23,46.47,0.7002,1,70.3,1.01,1,67.95,0
SHP-01655,COVID-19-mRNA,Air,Bengaluru-Pune,0.36,0.65,-0.42,57.05,0.1375,5,39.87,1.18,1,87.18,1
SHP-01656,Rotavirus,Road,Jaipur-Hyderabad,9.1,11.07,8.98,62.93,0.7168,0,11.8,0.7,1,98.7,1
SHP-01657,Hepatitis-B,Road,Chennai-Kolkata,2.99,3.5,2.8,49.14,0.8815,2,9.28,7.84,0,0.0,0
SHP-01658,Polio,Road,Chennai-Kolkata,3.54,4.47,3.27,56.19,0.2818,4,8.77,3.24,0,0.0,0
SHP-01659,Polio,Air,Chennai-Kolkata,2.08,4.45,1.44,53.55,0.4243,4,31.68,3.88,1,45.29,0
SHP-01660,Polio,Road,Bengaluru-Pune,2.43,2.92,1.13,71.62,1.7855,1,63.13,2.35,1,103.02,0
SHP-01661,Hepatitis-B,Road,Jaipur-Hyderabad,9.69,9.87,9.67,63.52,0.9378,3,60.97,1.18,1,67.29,0
SHP-01662,Hepatitis-B,Road,Jaipur-Hyderabad,6.35,7.58,5.08,61.09,0.2943,3,30.28,0.49,0,0.0,0
SHP-01663,Rotavirus,Road,Jaipur-Hyderabad,0.13,3.16,-0.26,37.83,0.5462,5,57.11,0.39,1,119.53,0
SHP-01664,Polio,Road,Delhi-Mumbai,7.76,8.55,7.63,56.73,0.7668,0,55.65,1.02,1,80.83,0
SHP-01665,Rotavirus,Rail,Delhi-Mumbai,6.98,8.4,6.09,53.45,0.0123,5,37.88,9.49,1,40.62,0
SHP-01666,Rotavirus,Rail,Lucknow-Ahmedabad,3.3,5.05,2.69,53.36,0.4438,5,32.69,1.22,0,0.0,0
SHP-01667,COVID-19-mRNA,Road,Delhi-Mumbai,4.77,6.65,4.23,39.37,2.0844,5,17.92,2.19,0,0.0,0
SHP-01668,Rotavirus,Road,Chennai-Kolkata,3.96,5.52,3.94,44.12,1.4704,2,24.4,4.25,0,0.0,0
SHP-01669,COVID-19-mRNA,Air,Chennai-Kolkata,8.93,11.71,8.06,54.32,0.8932,6,28.35,3.58,1,18.13,1
SHP-01670,Influenza,Air,Chennai-Kolkata,2.01,6.14,0.64,66.14,0.0561,2,59.64,5.48,1,18.64,0
SHP-01671,Polio,Road,Chennai-Kolkata,4.37,6.5,3.86,49.09,2.5615,4,42.49,1.08,0,0.0,0
SHP-01672,Rotavirus,Rail,Lucknow-Ahmedabad,2.93,3.66,2.47,51.0,0.4702,0,19.26,3.71,0,0.0,0
SHP-01673,Rotavirus,Air,Chennai-Kolkata,0.42,0.6,0.09,72.81,0.1261,1,12.32,7.3,1,21.96,0
SHP-01674,Influenza,Air,Bengaluru-Pune,9.48,9.74,7.48,52.03,0.5608,3,38.78,2.45,1,48.78,0
SHP-01675,Influenza,Air,Bengaluru-Pune,1.05,3.88,0.85,53.71,0.9708,0,49.98,17.86,1,88.49,0
SHP-01676,Polio,Rail,Bengaluru-Pune,4.55,5.61,3.8,53.85,0.0596,5,60.05,4.31,0,0.0,0
SHP-01677,COVID-19-mRNA,Road,Delhi-Mumbai,-0.35,1.0,-1.07,41.54,1.2411,8,58.62,5.62,1,44.02,1
SHP-01678,Polio,Road,Jaipur-Hyderabad,3.0,5.58,1.82,60.72,1.2641,4,60.39,3.07,1,63.69,0
SHP-01679,COVID-19-mRNA,Road,Lucknow-Ahmedabad,5.05,5.32,3.21,48.47,0.0068,3,35.56,9.75,0,0.0,0
SHP-01680,Hepatitis-B,Road,Bengaluru-Pune,1.94,1.94,1.12,54.7,1.1529,3,63.13,3.0,1,64.02,0
SHP-01681,Polio,Road,Bengaluru-Pune,5.47,7.75,4.38,59.44,1.467,2,35.34,14.26,0,0.0,0
SHP-01682,Rotavirus,Air,Chennai-Kolkata,3.33,3.41,1.66,74.43,0.0192,2,17.1,1.84,1,97.93,0
SHP-01683,Hepatitis-B,Rail,Bengaluru-Pune,6.9,7.76,5.87,41.82,0.1742,8,32.23,10.04,0,0.0,0
SHP-01684,Influenza,Road,Chennai-Kolkata,7.4,7.42,6.38,63.65,0.2335,3,28.44,5.1,0,0.0,0
SHP-01685,COVID-19-mRNA,Road,Chennai-Kolkata,2.53,3.62,1.76,63.69,0.2145,0,31.88,8.02,1,60.72,0
SHP-01686,Rotavirus,Air,Jaipur-Hyderabad,4.19,6.43,2.22,48.62,0.7115,4,49.47,0.19,0,0.0,0
SHP-01687,Rotavirus,Road,Delhi-Mumbai,4.46,5.82,2.8,61.0,0.2217,4,49.36,1.62,0,0.0,0
SHP-01688,Polio,Road,Chennai-Kolkata,5.55,6.63,4.29,71.43,1.5684,1,20.84,9.39,0,0.0,0
SHP-01689,Hepatitis-B,Road,Chennai-Kolkata,4.04,4.59,3.58,47.35,2.6484,1,26.85,1.92,0,0.0,0
SHP-01690,Influenza,Air,Jaipur-Hyderabad,4.48,4.57,4.24,57.41,0.1905,2,45.29,6.24,0,0.0,0
SHP-01691,COVID-19-mRNA,Rail,Chennai-Kolkata,3.39,5.39,2.5,59.05,0.3555,3,11.55,24.26,0,0.0,0
SHP-01692,Hepatitis-B,Air,Lucknow-Ahmedabad,4.29,4.89,3.13,60.34,0.4079,3,51.45,0.98,0,0.0,0
SHP-01693,Polio,Road,Delhi-Mumbai,7.24,10.03,5.73,62.69,0.433,5,17.81,2.7,1,108.31,1
SHP-01694,COVID-19-mRNA,Rail,Lucknow-Ahmedabad,5.62,5.66,5.35,56.66,0.2344,3,62.15,0.9,0,0.0,0
SHP-01695,Polio,Road,Bengaluru-Pune,5.75,8.14,5.17,60.13,0.0908,1,32.5,0.84,1,14.36,0
SHP-01696,COVID-19-mRNA,Road,Delhi-Mumbai,5.81,5.85,5.67,45.89,0.0281,4,20.57,5.01,0,0.0,0
SHP-01697,COVID-19-mRNA,Road,Bengaluru-Pune,3.62,5.44,3.33,56.64,0.0562,4,50.08,1.06,0,0.0,0
SHP-01698,COVID-19-mRNA,Road,Chennai-Kolkata,4.8,6.09,3.86,50.24,1.1578,6,42.57,3.3,0,0.0,0
SHP-01699,Rotavirus,Rail,Jaipur-Hyderabad,1.29,2.07,0.29,42.7,0.1645,6,17.35,19.07,1,98.17,0
SHP-01700,Hepatitis-B,Road,Lucknow-Ahmedabad,7.17,7.43,6.91,49.91,0.04,6,60.59,2.03,0,0.0,0
SHP-01701,Rotavirus,Road,Bengaluru-Pune,-2.96,-2.46,-3.65,57.69,0.4885,6,35.92,10.34,1,76.86,1
SHP-01702,Polio,Road,Chennai-Kolkata,3.78,4.1,2.24,59.36,0.0391,2,16.05,2.52,0,0.0,0
SHP-01703,Polio,Road,Lucknow-Ahmedabad,6.85,6.86,4.9,42.32,0.0363,3,58.55,1.52,0,0.0,0
SHP-01704,Hepatitis-B,Road,Lucknow-Ahmedabad,0.59,1.75,0.52,45.62,0.4859,7,14.81,2.05,1,22.15,0
SHP-01705,Polio,Road,Bengaluru-Pune,5.0,7.08,3.86,62.25,0.4475,1,69.89,0.68,0,0.0,0
SHP-01706,COVID-19-mRNA,Rail,Chennai-Kolkata,2.3,4.01,-0.37,60.08,0.0212,4,35.16,5.68,1,41.52,0
SHP-01707,Hepatitis-B,Sea,Jaipur-Hyderabad,3.08,3.66,1.53,63.87,0.3085,6,54.06,3.56,1,119.37,0
SHP-01708,COVID-19-mRNA,Road,Bengaluru-Pune,6.36,6.62,5.64,68.68,0.2861,1,35.83,4.76,0,0.0,0
SHP-01709,Hepatitis-B,Road,Lucknow-Ahmedabad,4.5,4.92,4.25,60.38,0.3956,3,18.38,1.81,0,0.0,0
SHP-01710,Hepatitis-B,Sea,Lucknow-Ahmedabad,-1.09,-0.6,-1.53,50.85,0.6694,2,56.04,5.3,1,87.54,0
SHP-01711,COVID-19-mRNA,Air,Delhi-Mumbai,1.56,3.32,1.41,56.15,0.1662,3,25.1,0.9,1,109.69,0
SHP-01712,COVID-19-mRNA,Air,Chennai-Kolkata,6.44,8.95,6.24,71.6,0.2835,4,51.04,5.28,1,95.84,0
SHP-01713,Influenza,Road,Delhi-Mumbai,5.12,6.01,3.53,82.64,0.7869,3,22.99,0.42,0,0.0,0
SHP-01714,Polio,Rail,Jaipur-Hyderabad,8.37,8.96,7.99,59.63,1.2791,1,21.91,2.56,1,36.76,0
SHP-01715,COVID-19-mRNA,Rail,Bengaluru-Pune,8.21,9.3,7.12,60.36,1.1097,3,36.19,4.7,1,49.22,0
SHP-01716,Rotavirus,Road,Lucknow-Ahmedabad,3.14,3.68,1.33,62.26,0.3247,0,59.87,9.67,1,22.16,0
SHP-01717,COVID-19-mRNA,Air,Chennai-Kolkata,10.26,13.45,9.73,55.24,0.3679,2,46.5,8.37,1,83.65,1
SHP-01718,Hepatitis-B,Road,Lucknow-Ahmedabad,4.06,6.83,2.14,66.64,0.3766,5,10.27,3.74,0,0.0,0
SHP-01719,Rotavirus,Air,Delhi-Mumbai,1.59,2.73,0.73,65.08,1.0152,3,54.44,10.74,1,80.63,0
SHP-01720,COVID-19-mRNA,Road,Delhi-Mumbai,2.42,5.26,1.09,58.54,0.9161,0,44.26,3.53,1,68.67,0
SHP-01721,COVID-19-mRNA,Rail,Bengaluru-Pune,-1.64,-1.57,-2.29,51.82,0.1866,1,47.16,3.64,1,65.37,1
SHP-01722,COVID-19-mRNA,Air,Chennai-Kolkata,8.02,9.08,7.03,39.79,0.0889,3,29.34,6.37,1,75.19,0
SHP-01723,Polio,Rail,Chennai-Kolkata,7.99,9.74,7.98,62.32,0.2382,6,42.71,10.51,1,88.17,0
SHP-01724,COVID-19-mRNA,Road,Bengaluru-Pune,1.46,1.54,1.39,57.13,0.1701,2,30.54,4.62,1,97.45,0
SHP-01725,Hepatitis-B,Road,Delhi-Mumbai,3.43,3.95,1.81,47.62,1.5057,0,11.38,14.43,1,86.82,0
SHP-01726,COVID-19-mRNA,Air,Delhi-Mumbai,4.24,4.53,3.43,43.7,0.1546,2,61.73,1.32,0,0.0,0
SHP-01727,Hepatitis-B,Road,Delhi-Mumbai,1.6,2.59,-0.61,61.61,0.1,4,50.75,12.91,1,114.69,0
SHP-01728,Rotavirus,Air,Lucknow-Ahmedabad,-0.39,1.14,-0.63,38.99,1.1487,2,50.25,1.25,1,108.93,1
SHP-01729,Influenza,Sea,Jaipur-Hyderabad,3.47,3.64,3.3,58.0,0.0452,6,18.78,3.74,0,0.0,0
SHP-01730,Hepatitis-B,Rail,Delhi-Mumbai,3.2,4.71,1.38,63.44,0.1507,9,49.8,7.95,1,14.77,0
SHP-01731,Polio,Road,Jaipur-Hyderabad,3.03,3.05,2.63,60.5,0.2891,4,21.31,8.09,0,0.0,0
SHP-01732,Hepatitis-B,Air,Jaipur-Hyderabad,4.56,5.09,4.47,51.09,0.4521,3,51.38,1.63,0,0.0,0
SHP-01733,Hepatitis-B,Sea,Chennai-Kolkata,7.57,8.85,6.58,42.51,0.1985,3,28.01,21.31,1,77.94,0
SHP-01734,Polio,Road,Bengaluru-Pune,3.24,4.93,2.84,60.87,0.3428,6,16.4,0.42,0,0.0,0
SHP-01735,COVID-19-mRNA,Air,Lucknow-Ahmedabad,4.43,5.03,3.68,67.01,0.1108,3,65.81,0.18,0,0.0,0
SHP-01736,Rotavirus,Road,Jaipur-Hyderabad,5.82,6.57,3.56,49.27,0.427,2,12.91,9.21,0,0.0,0
SHP-01737,Polio,Sea,Lucknow-Ahmedabad,5.39,6.12,4.45,60.07,0.262,0,56.28,8.55,0,0.0,0
SHP-01738,COVID-19-mRNA,Air,Chennai-Kolkata,2.46,2.96,1.52,70.82,0.9461,4,12.72,6.24,1,76.75,0
SHP-01739,Polio,Air,Delhi-Mumbai,4.24,4.96,4.08,58.39,0.2687,1,51.19,9.51,0,0.0,0
SHP-01740,Polio,Sea,Jaipur-Hyderabad,5.37,6.91,4.76,51.03,0.2933,0,13.29,0.74,0,0.0,0
SHP-01741,Influenza,Air,Bengaluru-Pune,1.18,1.93,-0.98,65.41,0.4485,4,39.58,0.5,1,32.3,0
SHP-01742,Influenza,Air,Chennai-Kolkata,7.16,9.72,6.1,47.62,0.0657,1,18.41,17.43,1,13.88,0
SHP-01743,Influenza,Road,Lucknow-Ahmedabad,7.58,7.98,6.18,42.02,0.0853,3,63.19,4.89,0,0.0,0
SHP-01744,COVID-19-mRNA,Rail,Delhi-Mumbai,2.19,6.02,1.97,63.12,0.7809,1,32.5,12.62,1,74.53,0
SHP-01745,Polio,Road,Lucknow-Ahmedabad,4.48,6.49,3.68,50.94,0.1597,2,7.02,11.85,0,0.0,0
SHP-01746,Polio,Sea,Bengaluru-Pune,5.61,6.92,4.86,51.83,0.5771,2,47.46,5.29,0,0.0,0
SHP-01747,COVID-19-mRNA,Road,Jaipur-Hyderabad,2.64,4.28,0.42,48.73,0.0513,4,35.38,4.95,1,102.71,0
SHP-01748,COVID-19-mRNA,Air,Bengaluru-Pune,5.2,6.24,5.19,50.27,0.8626,2,62.74,2.23,0,0.0,0
SHP-01749,Influenza,Sea,Lucknow-Ahmedabad,4.41,5.24,4.15,69.03,2.221,3,34.59,0.81,0,0.0,0
SHP-01750,COVID-19-mRNA,Road,Lucknow-Ahmedabad,0.33,1.42,-0.8,71.62,0.234,6,33.14,5.8,1,20.79,1
SHP-01751,Hepatitis-B,Road,Bengaluru-Pune,5.15,6.48,4.69,72.95,0.3521,3,35.97,8.51,0,0.0,0
SHP-01752,COVID-19-mRNA,Road,Bengaluru-Pune,1.25,1.49,-0.47,65.9,0.2923,1,62.75,3.93,1,103.55,1
SHP-01753,COVID-19-mRNA,Road,Bengaluru-Pune,6.35,8.42,3.68,59.66,1.123,2,44.73,0.26,1,86.67,0
SHP-01754,COVID-19-mRNA,Air,Delhi-Mumbai,2.32,2.63,1.79,40.68,0.005,3,50.18,0.78,1,43.0,0
SHP-01755,Rotavirus,Air,Lucknow-Ahmedabad,3.6,3.74,2.35,53.12,0.5299,3,53.55,0.54,0,0.0,0
SHP-01756,Influenza,Road,Chennai-Kolkata,7.43,9.28,7.36,76.57,0.5283,2,67.88,5.36,1,95.59,0
SHP-01757,Rotavirus,Rail,Delhi-Mumbai,5.24,5.79,4.92,50.64,0.2409,3,61.28,4.16,0,0.0,0
SHP-01758,Polio,Road,Delhi-Mumbai,1.3,1.72,0.7,70.14,0.1238,7,67.2,3.14,1,58.5,0
SHP-01759,COVID-19-mRNA,Sea,Delhi-Mumbai,1.46,2.13,0.77,55.55,0.137,2,28.66,3.92,1,68.39,0
SHP-01760,Hepatitis-B,Road,Chennai-Kolkata,2.5,2.92,0.87,28.22,0.8059,3,20.18,1.61,1,85.4,0
SHP-01761,Polio,Road,Bengaluru-Pune,4.99,6.08,2.33,61.4,0.0342,6,19.42,8.17,0,0.0,0
SHP-01762,Influenza,Air,Lucknow-Ahmedabad,4.9,5.16,4.16,67.66,0.4149,7,62.61,1.99,0,0.0,0
SHP-01763,COVID-19-mRNA,Air,Jaipur-Hyderabad,1.89,2.19,0.07,54.51,0.1832,0,60.82,5.17,1,99.54,0
SHP-01764,Polio,Road,Jaipur-Hyderabad,1.08,1.68,0.52,67.33,0.1541,5,48.93,2.48,1,88.44,0
SHP-01765,COVID-19-mRNA,Rail,Lucknow-Ahmedabad,4.7,5.58,3.09,38.32,0.3523,5,10.15,0.37,0,0.0,0
SHP-01766,Polio,Sea,Chennai-Kolkata,3.55,5.55,2.73,41.14,1.1407,4,26.99,1.48,0,0.0,0
SHP-01767,Influenza,Sea,Jaipur-Hyderabad,9.39,12.46,7.79,57.05,0.4813,4,54.46,16.78,1,70.56,1
SHP-01768,Polio,Air,Delhi-Mumbai,4.09,5.41,3.87,59.77,0.777,1,22.41,1.06,0,0.0,0
SHP-01769,Polio,Rail,Jaipur-Hyderabad,8.54,9.47,7.93,68.57,0.459,0,47.19,0.55,1,73.26,0
SHP-01770,Polio,Road,Lucknow-Ahmedabad,1.07,2.2,0.96,61.39,0.5982,4,41.82,1.72,1,63.15,0
SHP-01771,Polio,Air,Delhi-Mumbai,0.07,0.46,-0.26,43.06,0.2832,2,23.34,10.52,1,93.06,1
SHP-01772,Influenza,Rail,Jaipur-Hyderabad,1.2,3.43,0.54,57.13,1.3017,6,67.67,1.83,1,56.27,0
SHP-01773,Rotavirus,Road,Lucknow-Ahmedabad,6.97,8.2,6.0,61.01,0.3485,5,22.94,2.7,1,95.44,0
SHP-01774,Rotavirus,Air,Chennai-Kolkata,8.39,9.66,7.34,36.26,0.4012,2,65.06,1.86,1,93.62,0
SHP-01775,Influenza,Road,Lucknow-Ahmedabad,2.04,2.38,1.53,54.56,0.3722,6,41.7,22.54,1,40.46,0
SHP-01776,Polio,Road,Chennai-Kolkata,2.85,4.05,2.6,51.64,0.19,0,12.06,44.94,0,0.0,0
SHP-01777,Hepatitis-B,Road,Delhi-Mumbai,1.08,3.48,0.28,48.45,0.1315,3,61.02,3.3,1,103.61,0
SHP-01778,Polio,Road,Lucknow-Ahmedabad,-0.53,2.17,-2.49,59.99,0.0384,3,58.23,7.68,1,28.58,0
SHP-01779,COVID-19-mRNA,Sea,Bengaluru-Pune,5.8,8.83,5.59,43.5,0.6332,7,60.84,1.24,1,13.43,0
SHP-01780,Influenza,Air,Bengaluru-Pune,4.56,5.37,4.51,59.17,0.1707,5,48.12,2.34,0,0.0,0
SHP-01781,COVID-19-mRNA,Road,Bengaluru-Pune,4.03,5.31,3.81,60.59,0.2465,1,52.97,5.69,0,0.0,0
SHP-01782,Rotavirus,Road,Bengaluru-Pune,0.5,1.31,0.41,65.84,1.2624,5,65.87,1.69,1,34.24,0
SHP-01783,Polio,Road,Bengaluru-Pune,8.1,9.09,7.67,43.77,0.4179,4,14.43,1.27,1,28.95,0
SHP-01784,Hepatitis-B,Road,Chennai-Kolkata,2.74,3.11,2.17,39.95,0.0511,2,11.48,12.77,0,0.0,0
SHP-01785,Hepatitis-B,Road,Lucknow-Ahmedabad,5.33,6.46,4.2,57.79,0.8037,5,14.25,1.4,0,0.0,0
SHP-01786,Rotavirus,Rail,Delhi-Mumbai,0.36,0.99,-0.11,52.14,0.1479,3,63.42,0.31,1,15.1,0
SHP-01787,Hepatitis-B,Sea,Bengaluru-Pune,3.52,5.34,3.37,84.03,0.4023,2,43.15,6.95,0,0.0,0
SHP-01788,Hepatitis-B,Rail,Bengaluru-Pune,4.73,4.9,4.03,59.58,0.3567,4,17.62,1.39,0,0.0,0
SHP-01789,COVID-19-mRNA,Rail,Delhi-Mumbai,4.82,7.07,4.0,55.58,0.136,7,15.35,2.99,0,0.0,0
SHP-01790,Hepatitis-B,Road,Delhi-Mumbai,4.39,4.69,4.18,53.27,0.0615,3,35.4,0.59,0,0.0,0
SHP-01791,COVID-19-mRNA,Rail,Bengaluru-Pune,5.24,7.11,4.48,42.82,0.1187,1,59.84,0.35,0,0.0,0
SHP-01792,Influenza,Road,Chennai-Kolkata,1.17,1.48,1.12,60.64,0.0512,2,59.14,3.09,1,114.29,0
SHP-01793,Hepatitis-B,Road,Delhi-Mumbai,4.49,5.51,3.86,54.21,0.1612,3,62.18,2.06,0,0.0,0
SHP-01794,Hepatitis-B,Road,Lucknow-Ahmedabad,4.28,4.72,3.73,54.22,2.9568,4,56.75,3.53,0,0.0,0
SHP-01795,COVID-19-mRNA,Road,Lucknow-Ahmedabad,4.58,6.2,4.09,55.94,0.2572,7,10.07,16.88,0,0.0,0
SHP-01796,COVID-19-mRNA,Road,Chennai-Kolkata,4.18,6.57,4.09,57.21,0.9971,2,53.53,2.62,0,0.0,0
SHP-01797,Influenza,Sea,Jaipur-Hyderabad,0.82,4.61,-0.21,37.61,0.3983,4,40.25,4.61,1,112.13,0
SHP-01798,COVID-19-mRNA,Road,Chennai-Kolkata,0.71,1.96,-0.53,63.37,0.5492,5,53.94,0.51,1,51.55,1
SHP-01799,COVID-19-mRNA,Air,Bengaluru-Pune,-1.54,-1.08,-2.27,46.54,0.085,0,37.96,10.85,1,25.15,0
SHP-01800,COVID-19-mRNA,Road,Jaipur-Hyderabad,6.04,6.73,5.46,53.62,0.1607,4,37.91,8.2,0,0.0,0
SHP-01801,Rotavirus,Air,Bengaluru-Pune,6.07,8.54,5.01,67.86,0.3571,5,14.32,3.69,1,82.19,0
SHP-01802,Influenza,Air,Lucknow-Ahmedabad,6.11,7.58,5.56,72.79,1.0649,5,65.74,1.01,0,0.0,0
SHP-01803,Polio,Air,Delhi-Mumbai,4.77,4.96,2.81,38.0,0.0219,4,30.73,2.78,0,0.0,0
SHP-01804,COVID-19-mRNA,Road,Bengaluru-Pune,-1.33,-1.21,-1.61,55.3,0.3535,2,44.44,1.76,1,82.68,0
SHP-01805,Polio,Road,Lucknow-Ahmedabad,1.43,2.0,-0.69,57.73,0.0262,4,19.67,26.03,1,31.53,1
SHP-01806,Influenza,Rail,Chennai-Kolkata,4.43,5.09,4.31,39.92,0.3052,1,30.35,3.37,0,0.0,0
SHP-01807,Hepatitis-B,Road,Bengaluru-Pune,4.34,4.85,4.08,63.03,0.4956,1,63.46,2.74,0,0.0,0
SHP-01808,COVID-19-mRNA,Road,Lucknow-Ahmedabad,3.44,3.73,3.37,56.16,0.6827,4,19.83,0.93,0,0.0,0
SHP-01809,COVID-19-mRNA,Road,Delhi-Mumbai,4.92,5.01,4.83,56.94,0.0746,1,19.6,1.37,0,0.0,0
SHP-01810,COVID-19-mRNA,Road,Bengaluru-Pune,4.03,5.03,3.26,45.82,0.0911,1,23.19,6.22,0,0.0,0
SHP-01811,Hepatitis-B,Rail,Lucknow-Ahmedabad,4.3,7.66,3.15,59.13,0.3175,1,43.93,3.83,0,0.0,0
SHP-01812,Influenza,Air,Bengaluru-Pune,2.4,4.72,1.9,63.38,3.1165,4,40.37,2.22,1,89.05,0
SHP-01813,COVID-19-mRNA,Air,Delhi-Mumbai,6.46,9.76,5.4,56.27,0.2201,2,17.57,1.76,1,29.02,0
SHP-01814,COVID-19-mRNA,Rail,Bengaluru-Pune,2.92,4.54,0.48,49.86,0.2789,2,51.67,1.12,1,31.53,0
SHP-01815,COVID-19-mRNA,Road,Bengaluru-Pune,0.67,1.01,0.24,50.64,0.2832,1,65.9,0.17,1,15.31,0
SHP-01816,Rotavirus,Air,Lucknow-Ahmedabad,2.07,3.08,1.72,57.2,0.0421,1,19.12,18.89,1,118.44,0
SHP-01817,COVID-19-mRNA,Air,Jaipur-Hyderabad,3.13,7.62,2.36,55.49,0.744,3,50.41,6.99,0,0.0,0
SHP-01818,Influenza,Sea,Bengaluru-Pune,6.49,6.53,5.36,64.05,0.1459,2,44.7,13.15,0,0.0,0
SHP-01819,Hepatitis-B,Rail,Jaipur-Hyderabad,3.89,5.08,3.08,50.2,0.6081,5,27.71,2.66,0,0.0,0
SHP-01820,Polio,Road,Chennai-Kolkata,3.53,5.03,2.66,42.82,0.3223,6,46.78,10.18,0,0.0,0
SHP-01821,COVID-19-mRNA,Road,Bengaluru-Pune,0.88,1.92,-0.02,58.59,0.4731,3,19.85,1.48,1,75.45,1
SHP-01822,COVID-19-mRNA,Road,Jaipur-Hyderabad,5.96,6.41,5.01,50.22,0.0277,1,61.04,3.57,0,0.0,0
SHP-01823,Hepatitis-B,Sea,Chennai-Kolkata,2.37,3.29,1.99,62.84,1.1035,2,7.47,1.13,1,85.81,0
SHP-01824,Influenza,Sea,Lucknow-Ahmedabad,3.75,4.34,2.99,55.08,0.1398,6,43.43,7.36,0,0.0,0
SHP-01825,Hepatitis-B,Air,Bengaluru-Pune,7.7,9.25,6.82,61.55,0.5545,6,27.04,3.44,1,87.22,0
SHP-01826,Hepatitis-B,Rail,Lucknow-Ahmedabad,5.27,6.61,3.39,44.86,0.7998,1,64.17,3.84,0,0.0,0
SHP-01827,COVID-19-mRNA,Air,Chennai-Kolkata,-0.07,0.58,-0.95,56.43,0.3883,4,38.96,9.81,1,22.64,0
SHP-01828,Rotavirus,Air,Lucknow-Ahmedabad,-0.42,-0.23,-1.11,48.01,0.2057,6,58.96,6.72,1,93.09,1
SHP-01829,Influenza,Road,Lucknow-Ahmedabad,3.84,4.58,1.73,42.8,1.9062,4,66.97,16.95,1,100.56,0
SHP-01830,COVID-19-mRNA,Road,Delhi-Mumbai,0.97,1.29,0.54,46.39,0.1632,2,28.07,2.6,1,40.38,0
SHP-01831,Rotavirus,Sea,Chennai-Kolkata,5.62,6.68,3.35,49.56,1.4847,6,64.1,3.09,0,0.0,0
SHP-01832,Hepatitis-B,Air,Lucknow-Ahmedabad,4.11,5.42,3.28,67.45,0.0849,1,53.93,4.78,0,0.0,0
SHP-01833,Hepatitis-B,Road,Jaipur-Hyderabad,4.41,7.03,3.02,49.29,0.2465,5,13.14,3.02,0,0.0,0
SHP-01834,Influenza,Sea,Chennai-Kolkata,2.23,3.51,2.02,42.28,0.0745,3,12.86,2.72,0,0.0,0
SHP-01835,Influenza,Sea,Delhi-Mumbai,8.35,8.7,7.49,56.31,0.0011,2,59.94,2.08,1,103.48,0
SHP-01836,Hepatitis-B,Air,Bengaluru-Pune,11.11,11.14,8.68,55.29,0.1507,1,36.91,8.92,1,59.72,1
